source_id,relation,target_id,weight,split
CAU_00002,CAUSES,SYM_03417,27,test
CAU_00002,CAUSES,SYM_03465,5,train
CAU_00002,CAUSES,SYM_03423,28,train
CAU_00002,CAUSES,SYM_03474,12,train
CAU_00002,CAUSES,SYM_03438,5,train
CAU_00002,CAUSES,SYM_03427,15,train
CAU_00002,CAUSES,SYM_03431,16,train
CAU_00001,CAUSES,SYM_03426,3,test
CAU_00001,CAUSES,SYM_03417,17,train
CAU_00001,CAUSES,SYM_03465,24,train
CAU_00001,CAUSES,SYM_03413,4,valid
CAU_00001,CAUSES,SYM_03474,5,train
CAU_00001,CAUSES,SYM_03428,4,train
CAU_00001,CAUSES,SYM_03431,7,valid
CAU_00052,CAUSES,SYM_03426,5,train
CAU_00052,CAUSES,SYM_03474,2,train
CAU_00052,CAUSES,SYM_03431,2,train
CAU_00052,CAUSES,SYM_03460,3,train
CAU_00052,CAUSES,SYM_03440,2,train
CAU_00052,CAUSES,SYM_03492,2,test
CAU_00111,CAUSES,SYM_03426,2,train
CAU_00111,CAUSES,SYM_03431,2,train
CAU_00111,CAUSES,SYM_03414,2,train
CAU_00111,CAUSES,SYM_03432,2,train
CAU_00111,CAUSES,SYM_03421,2,train
CAU_00111,CAUSES,SYM_03445,2,train
CAU_00111,CAUSES,SYM_04548,2,train
CAU_00111,CAUSES,SYM_03427,2,train
CAU_00111,CAUSES,SYM_03492,2,train
CAU_00052,CAUSES,SYM_03455,2,train
CAU_00051,CAUSES,SYM_03553,2,train
CAU_00051,CAUSES,SYM_03440,2,test
CAU_00051,CAUSES,SYM_03455,3,train
CAU_00051,CAUSES,SYM_03520,2,train
CAU_00051,CAUSES,SYM_03427,4,train
CAU_00010,CAUSES,SYM_05024,2,train
CAU_00010,CAUSES,SYM_04007,2,train
CAU_00010,CAUSES,SYM_03683,2,train
CAU_00010,CAUSES,SYM_03496,7,train
CAU_00010,CAUSES,SYM_04247,2,train
CAU_00000,CAUSES,SYM_03516,2,train
CAU_00000,CAUSES,SYM_03408,15,train
CAU_00000,CAUSES,SYM_03450,21,train
CAU_00000,CAUSES,SYM_03416,11,train
CAU_00000,CAUSES,SYM_03418,11,train
CAU_00019,CAUSES,SYM_03442,3,train
CAU_00019,CAUSES,SYM_03416,10,train
CAU_00019,CAUSES,SYM_03441,2,train
CAU_00019,CAUSES,SYM_03408,8,train
CAU_00019,CAUSES,SYM_03437,2,train
CAU_00019,CAUSES,SYM_03418,4,train
CAU_00019,CAUSES,SYM_03481,4,train
CAU_00019,CAUSES,SYM_03414,8,train
CAU_00019,CAUSES,SYM_03682,2,train
CAU_00019,CAUSES,SYM_04499,2,train
CAU_00019,CAUSES,SYM_03615,2,train
CAU_00038,CAUSES,SYM_03481,2,train
CAU_00038,CAUSES,SYM_03509,6,train
CAU_00038,CAUSES,SYM_03952,2,train
CAU_00038,CAUSES,SYM_04007,2,train
CAU_00038,CAUSES,SYM_04128,2,train
CAU_00006,CAUSES,SYM_03553,4,train
CAU_00006,CAUSES,SYM_03414,16,train
CAU_00006,CAUSES,SYM_03413,22,train
CAU_00006,CAUSES,SYM_04256,2,train
CAU_00004,CAUSES,SYM_03420,9,train
CAU_00004,CAUSES,SYM_03410,5,train
CAU_00004,CAUSES,SYM_04046,2,train
CAU_00004,CAUSES,SYM_03408,32,train
CAU_00004,CAUSES,SYM_03418,11,valid
CAU_00006,CAUSES,SYM_03525,2,train
CAU_00006,CAUSES,SYM_03410,2,train
CAU_00006,CAUSES,SYM_03418,3,train
CAU_00001,CAUSES,SYM_03488,13,valid
CAU_00001,CAUSES,SYM_03452,26,train
CAU_00001,CAUSES,SYM_03527,6,train
CAU_00001,CAUSES,SYM_03412,22,train
CAU_00019,CAUSES,SYM_03525,2,train
CAU_00019,CAUSES,SYM_03834,2,train
CAU_00019,CAUSES,SYM_03458,2,valid
CAU_00000,CAUSES,SYM_03481,15,train
CAU_00000,CAUSES,SYM_03525,5,train
CAU_00000,CAUSES,SYM_03415,33,train
CAU_00003,CAUSES,SYM_03444,17,train
CAU_00056,CAUSES,SYM_03879,2,train
CAU_00056,CAUSES,SYM_03481,6,train
CAU_00010,CAUSES,SYM_03553,4,train
CAU_00008,CAUSES,SYM_03415,14,train
CAU_00008,CAUSES,SYM_03880,3,train
PRE_02502,CONTAINS,HER_01861,2,train
HER_01868,RELIEVES,SYM_03986,2,train
HER_01861,RELIEVES,SYM_03986,2,train
CAU_00000,CAUSES,SYM_03414,11,train
CAU_00000,CAUSES,SYM_03575,2,valid
CAU_00000,CAUSES,SYM_03424,9,train
CAU_00000,CAUSES,SYM_03407,9,valid
CAU_00011,CAUSES,SYM_03414,17,train
CAU_00011,CAUSES,SYM_03410,5,train
CAU_00011,CAUSES,SYM_03586,3,train
CAU_00011,CAUSES,SYM_03458,3,train
CAU_00011,CAUSES,SYM_03445,2,train
CAU_00011,CAUSES,SYM_03412,13,train
CAU_00011,CAUSES,SYM_03407,9,test
CAU_00011,CAUSES,SYM_03424,5,train
CAU_00011,CAUSES,SYM_03553,2,test
CAU_00011,CAUSES,SYM_03420,9,valid
CAU_00011,CAUSES,SYM_03428,13,test
CAU_00011,CAUSES,SYM_03496,5,train
CAU_00056,CAUSES,SYM_03516,4,train
CAU_00056,CAUSES,SYM_03583,4,train
CAU_00056,CAUSES,SYM_03729,3,train
HER_02165,RELIEVES,SYM_03409,2,train
HER_02085,RELIEVES,SYM_03409,2,train
CAU_00079,CAUSES,SYM_03432,2,train
PRE_02486,TREATS,SYM_03432,2,train
PRE_02482,TREATS,SYM_03443,2,train
CAU_00215,CAUSES,SYM_03419,2,train
HER_01861,RELIEVES,SYM_03419,2,valid
HER_01887,RELIEVES,SYM_03424,2,train
CAU_00030,CAUSES,SYM_03509,9,train
CAU_00030,CAUSES,SYM_04636,2,train
CAU_00030,CAUSES,SYM_04184,2,train
CAU_00030,CAUSES,SYM_04526,2,train
CAU_00030,CAUSES,SYM_03517,2,train
CAU_00030,CAUSES,SYM_04533,2,train
CAU_00030,CAUSES,SYM_04990,2,train
CAU_00030,CAUSES,SYM_03473,2,train
CAU_00030,CAUSES,SYM_03412,3,train
CAU_00030,CAUSES,SYM_03499,2,train
CAU_00030,CAUSES,SYM_03940,2,test
CAU_00010,CAUSES,SYM_03972,2,train
CAU_00010,CAUSES,SYM_03819,2,train
CAU_00010,CAUSES,SYM_03449,8,train
CAU_00010,CAUSES,SYM_04308,2,train
CAU_00010,CAUSES,SYM_03584,4,train
CAU_00019,CAUSES,SYM_05044,2,train
CAU_00019,CAUSES,SYM_04644,2,train
CAU_00019,CAUSES,SYM_03455,3,train
CAU_00019,CAUSES,SYM_03443,3,train
CAU_00019,CAUSES,SYM_03521,2,train
CAU_00019,CAUSES,SYM_03439,3,train
CAU_00019,CAUSES,SYM_05211,2,train
PRE_02495,TREATS,SYM_03443,2,train
PRE_02495,TREATS,SYM_03467,2,train
PRE_02483,CONTAINS,HER_02217,2,train
HER_01855,RELIEVES,SYM_03443,2,train
CAU_00056,CAUSES,SYM_03834,2,train
CAU_00056,CAUSES,SYM_03659,2,train
CAU_00056,CAUSES,SYM_04397,3,train
CAU_00003,CAUSES,SYM_03464,5,train
CAU_00003,CAUSES,SYM_03411,13,train
CAU_00003,CAUSES,SYM_03431,3,train
CAU_00002,CAUSES,SYM_03414,28,train
CAU_00002,CAUSES,SYM_03411,9,train
CAU_00002,CAUSES,SYM_03496,7,train
CAU_00002,CAUSES,SYM_03440,20,valid
CAU_00000,CAUSES,SYM_03426,18,train
CAU_00006,CAUSES,SYM_03411,6,train
CAU_00006,CAUSES,SYM_04292,2,train
CAU_00006,CAUSES,SYM_03432,18,train
CAU_00014,CAUSES,SYM_03516,2,train
CAU_00014,CAUSES,SYM_03444,4,train
CAU_00014,CAUSES,SYM_03659,3,train
CAU_00030,CAUSES,SYM_03411,3,train
CAU_00011,CAUSES,SYM_04309,2,train
CAU_00011,CAUSES,SYM_03505,2,train
CAU_00011,CAUSES,SYM_04151,2,train
CAU_00011,CAUSES,SYM_03464,4,train
CAU_00011,CAUSES,SYM_04839,2,train
CAU_00011,CAUSES,SYM_03411,10,train
CAU_00011,CAUSES,SYM_04311,2,train
CAU_00011,CAUSES,SYM_03416,6,train
CAU_00014,CAUSES,SYM_04953,2,train
CAU_00014,CAUSES,SYM_04610,2,train
CAU_00014,CAUSES,SYM_05113,2,train
CAU_00014,CAUSES,SYM_03490,4,train
CAU_00010,CAUSES,SYM_03611,4,train
CAU_00010,CAUSES,SYM_03497,10,train
CAU_00010,CAUSES,SYM_03734,3,train
CAU_00039,CAUSES,SYM_03481,2,train
CAU_00039,CAUSES,SYM_03446,2,valid
CAU_00039,CAUSES,SYM_03411,2,train
CAU_00011,CAUSES,SYM_03415,7,train
CAU_00011,CAUSES,SYM_03490,4,train
CAU_00011,CAUSES,SYM_03456,2,train
CAU_00011,CAUSES,SYM_03409,4,train
CAU_00002,CAUSES,SYM_03490,3,train
CAU_00002,CAUSES,SYM_03433,23,valid
CAU_00002,CAUSES,SYM_03446,3,train
CAU_00002,CAUSES,SYM_03734,2,train
CAU_00002,CAUSES,SYM_05090,2,train
CAU_00002,CAUSES,SYM_03621,4,train
CAU_00002,CAUSES,SYM_03555,4,train
CAU_00071,CAUSES,SYM_03414,2,train
CAU_00071,CAUSES,SYM_03413,2,train
CAU_00071,CAUSES,SYM_03835,2,train
CAU_00071,CAUSES,SYM_03423,2,train
CAU_00071,CAUSES,SYM_03643,2,test
CAU_00071,CAUSES,SYM_03411,2,train
CAU_00000,CAUSES,SYM_03490,3,train
CAU_00000,CAUSES,SYM_03446,4,train
CAU_00000,CAUSES,SYM_03411,9,valid
CAU_00000,CAUSES,SYM_04169,4,train
CAU_00000,CAUSES,SYM_03631,3,valid
CAU_00011,CAUSES,SYM_03446,2,train
CAU_00061,CAUSES,SYM_03446,2,train
PRE_02486,TREATS,SYM_03446,2,train
CAU_00000,CAUSES,SYM_03734,2,train
HER_01874,RELIEVES,SYM_03504,2,train
HER_01909,RELIEVES,SYM_03504,2,train
CAU_00003,CAUSES,SYM_03505,2,train
CAU_00003,CAUSES,SYM_03446,4,train
CAU_00003,CAUSES,SYM_03735,4,train
CAU_00014,CAUSES,SYM_03411,5,train
CAU_00014,CAUSES,SYM_03631,3,train
CAU_00362,CAUSES,SYM_03411,2,train
CAU_00362,CAUSES,SYM_04120,2,train
CAU_00362,CAUSES,SYM_03420,2,train
HER_01857,RELIEVES,SYM_03411,3,train
CAU_00011,CAUSES,SYM_04056,3,train
CAU_00369,CAUSES,SYM_03411,2,train
CAU_00367,CAUSES,SYM_04823,2,train
CAU_00367,CAUSES,SYM_05078,2,train
CAU_00367,CAUSES,SYM_03419,2,valid
CAU_00367,CAUSES,SYM_05189,2,train
CAU_00367,CAUSES,SYM_04822,2,train
CAU_00367,CAUSES,SYM_03529,2,train
CAU_00006,CAUSES,SYM_03428,10,test
CAU_00006,CAUSES,SYM_03460,5,train
CAU_00003,CAUSES,SYM_03458,3,test
CAU_00003,CAUSES,SYM_03408,32,train
CAU_00003,CAUSES,SYM_04798,2,train
CAU_00003,CAUSES,SYM_04885,2,train
CAU_00003,CAUSES,SYM_03409,10,train
CAU_00008,CAUSES,SYM_03571,2,train
HER_01863,RELIEVES,SYM_03407,2,train
HER_01921,RELIEVES,SYM_03424,2,train
CAU_00005,CAUSES,SYM_03452,15,train
CAU_00005,CAUSES,SYM_03866,3,train
CAU_00005,CAUSES,SYM_03412,4,train
CAU_00001,CAUSES,SYM_04057,4,train
CAU_00208,CAUSES,SYM_04057,2,train
PRE_02509,CONTAINS,HER_02158,3,train
PRE_02509,TREATS,SYM_04057,2,train
HER_02003,HAS_EFFECT,EFF_01386,2,train
HER_02158,HAS_EFFECT,EFF_01386,2,test
HER_02003,RELIEVES,SYM_04057,2,train
HER_02158,RELIEVES,SYM_04057,2,train
CAU_00022,CAUSES,SYM_03476,4,test
CAU_00022,CAUSES,SYM_03408,8,train
CAU_00022,CAUSES,SYM_03409,8,train
CAU_00022,CAUSES,SYM_03416,10,train
CAU_00130,CAUSES,SYM_03416,2,train
CAU_00007,CAUSES,SYM_03420,10,train
CAU_00007,CAUSES,SYM_03517,6,train
CAU_00007,CAUSES,SYM_03412,24,train
CAU_00007,CAUSES,SYM_03407,25,train
CAU_00007,CAUSES,SYM_03408,17,test
CAU_00007,CAUSES,SYM_03411,2,train
CAU_00007,CAUSES,SYM_03436,11,train
CAU_00001,CAUSES,SYM_03505,4,train
CAU_00001,CAUSES,SYM_03441,28,train
CAU_00003,CAUSES,SYM_03517,4,valid
CAU_00003,CAUSES,SYM_03910,2,train
CAU_00003,CAUSES,SYM_03789,5,train
CAU_00257,CAUSES,SYM_03410,2,valid
CAU_00257,CAUSES,SYM_03450,2,train
CAU_00257,CAUSES,SYM_03419,2,train
CAU_00257,CAUSES,SYM_03498,2,valid
CAU_00257,CAUSES,SYM_03416,2,train
CAU_00039,CAUSES,SYM_03410,4,train
CAU_00039,CAUSES,SYM_03450,3,train
CAU_00039,CAUSES,SYM_03419,9,train
CAU_00039,CAUSES,SYM_03498,2,valid
CAU_00039,CAUSES,SYM_03416,4,train
CAU_00039,CAUSES,SYM_03412,4,train
CAU_00011,CAUSES,SYM_03753,3,train
CAU_00004,CAUSES,SYM_03504,3,train
CAU_00004,CAUSES,SYM_03407,19,train
CAU_00004,CAUSES,SYM_04028,2,train
CAU_00004,CAUSES,SYM_04635,2,train
CAU_00004,CAUSES,SYM_03458,4,train
CAU_00004,CAUSES,SYM_03443,4,train
CAU_00004,CAUSES,SYM_03580,2,train
CAU_00004,CAUSES,SYM_04695,2,train
CAU_00002,CAUSES,SYM_03551,4,train
CAU_00006,CAUSES,SYM_03417,5,train
CAU_00006,CAUSES,SYM_03423,6,train
CAU_00006,CAUSES,SYM_03555,6,train
CAU_00011,CAUSES,SYM_04006,2,train
CAU_00011,CAUSES,SYM_03645,2,train
CAU_00011,CAUSES,SYM_03480,7,train
CAU_00011,CAUSES,SYM_03482,6,train
CAU_00011,CAUSES,SYM_04502,2,train
CAU_00038,CAUSES,SYM_04155,2,train
CAU_00038,CAUSES,SYM_03769,2,train
CAU_00019,CAUSES,SYM_04028,2,train
CAU_00019,CAUSES,SYM_03434,3,train
CAU_00019,CAUSES,SYM_03530,3,train
CAU_00019,CAUSES,SYM_03436,5,test
CAU_00019,CAUSES,SYM_03410,3,train
CAU_00019,CAUSES,SYM_03517,2,train
CAU_00019,CAUSES,SYM_03582,2,train
CAU_00019,CAUSES,SYM_03419,2,train
CAU_00019,CAUSES,SYM_03498,3,train
CAU_00019,CAUSES,SYM_03412,2,train
CAU_00011,CAUSES,SYM_03413,4,train
CAU_00011,CAUSES,SYM_03423,6,train
CAU_00011,CAUSES,SYM_03459,2,train
CAU_00034,CAUSES,SYM_03431,2,train
CAU_00006,CAUSES,SYM_03431,3,train
CAU_00001,CAUSES,SYM_04987,2,train
CAU_00001,CAUSES,SYM_04207,2,train
CAU_00075,CAUSES,SYM_03417,2,train
CAU_00075,CAUSES,SYM_04987,2,train
CAU_00075,CAUSES,SYM_04207,2,valid
CAU_00075,CAUSES,SYM_03428,3,train
CAU_00019,CAUSES,SYM_03480,2,train
CAU_00000,CAUSES,SYM_03439,13,train
CAU_00000,CAUSES,SYM_05065,2,train
CAU_00005,CAUSES,SYM_03430,11,train
CAU_00005,CAUSES,SYM_03488,4,train
CAU_00005,CAUSES,SYM_03655,2,train
CAU_00005,CAUSES,SYM_03451,2,train
CAU_00005,CAUSES,SYM_03408,13,train
CAU_00005,CAUSES,SYM_03918,2,train
CAU_00131,CAUSES,SYM_03532,4,train
CAU_00131,CAUSES,SYM_03420,2,train
CAU_00131,CAUSES,SYM_03429,2,test
CAU_00131,CAUSES,SYM_03476,2,train
CAU_00131,CAUSES,SYM_03917,2,train
CAU_00131,CAUSES,SYM_03554,2,train
CAU_00131,CAUSES,SYM_03482,2,train
CAU_00000,CAUSES,SYM_03442,10,train
CAU_00000,CAUSES,SYM_03420,4,valid
CAU_00000,CAUSES,SYM_03429,14,train
CAU_00000,CAUSES,SYM_03449,3,valid
CAU_00000,CAUSES,SYM_04606,2,train
CAU_00000,CAUSES,SYM_03545,3,train
CAU_00000,CAUSES,SYM_03437,6,train
CAU_00000,CAUSES,SYM_03473,2,train
CAU_00051,CAUSES,SYM_03414,4,train
CAU_00051,CAUSES,SYM_03432,2,train
CAU_00051,CAUSES,SYM_03459,3,train
CAU_00030,CAUSES,SYM_04078,2,train
CAU_00030,CAUSES,SYM_03420,2,train
CAU_00030,CAUSES,SYM_03551,5,valid
CAU_00032,CAUSES,SYM_03875,3,train
CAU_00032,CAUSES,SYM_04356,3,train
CAU_00032,CAUSES,SYM_03414,7,train
CAU_00032,CAUSES,SYM_04083,3,train
CAU_00032,CAUSES,SYM_03449,3,train
CAU_00032,CAUSES,SYM_03459,2,test
CAU_00032,CAUSES,SYM_04011,3,train
CAU_00005,CAUSES,SYM_03417,20,train
CAU_00005,CAUSES,SYM_03429,3,valid
CAU_00005,CAUSES,SYM_03423,10,train
CAU_00005,CAUSES,SYM_03415,12,train
CAU_00005,CAUSES,SYM_03604,2,train
CAU_00005,CAUSES,SYM_03409,3,train
CAU_00042,CAUSES,SYM_03415,2,train
CAU_00042,CAUSES,SYM_03604,2,train
CAU_00042,CAUSES,SYM_03409,2,train
CAU_00010,CAUSES,SYM_03409,3,train
CAU_00003,CAUSES,SYM_03426,3,test
CAU_00003,CAUSES,SYM_03442,8,train
CAU_00003,CAUSES,SYM_03436,5,train
HER_01876,RELIEVES,SYM_03442,2,test
HER_01858,RELIEVES,SYM_03442,2,train
HER_01898,RELIEVES,SYM_03839,2,train
CAU_00006,CAUSES,SYM_03430,3,train
CAU_00006,CAUSES,SYM_03439,3,train
CAU_00006,CAUSES,SYM_03450,2,train
CAU_00002,CAUSES,SYM_03415,22,train
CAU_00002,CAUSES,SYM_03475,12,train
CAU_00002,CAUSES,SYM_03455,10,valid
CAU_00002,CAUSES,SYM_03409,4,train
CAU_00039,CAUSES,SYM_03644,2,train
CAU_00039,CAUSES,SYM_03451,2,valid
CAU_00039,CAUSES,SYM_03408,3,train
CAU_00039,CAUSES,SYM_04748,2,train
CAU_00039,CAUSES,SYM_03438,3,train
CAU_00039,CAUSES,SYM_03469,2,train
CAU_00039,CAUSES,SYM_03409,4,test
CAU_00039,CAUSES,SYM_03437,6,train
CAU_00039,CAUSES,SYM_03418,2,train
CAU_00039,CAUSES,SYM_03472,2,train
CAU_00193,CAUSES,SYM_03644,2,train
CAU_00193,CAUSES,SYM_03451,2,train
CAU_00193,CAUSES,SYM_03408,3,valid
CAU_00193,CAUSES,SYM_04748,2,train
CAU_00193,CAUSES,SYM_03419,2,train
CAU_00193,CAUSES,SYM_03438,2,test
CAU_00193,CAUSES,SYM_03469,2,train
CAU_00193,CAUSES,SYM_03409,2,train
CAU_00193,CAUSES,SYM_03437,2,train
CAU_00193,CAUSES,SYM_03418,2,train
CAU_00193,CAUSES,SYM_03472,2,test
CAU_00004,CAUSES,SYM_03675,2,test
PRE_02519,TREATS,SYM_03407,2,valid
CAU_00018,CAUSES,SYM_03437,2,train
CAU_00010,CAUSES,SYM_03437,6,train
CAU_00000,CAUSES,SYM_03419,16,valid
CAU_00109,CAUSES,SYM_03409,2,train
CAU_00348,CAUSES,SYM_03440,2,train
CAU_00348,CAUSES,SYM_03409,2,train
CAU_00010,CAUSES,SYM_03500,3,valid
CAU_00010,CAUSES,SYM_03540,4,train
CAU_00038,CAUSES,SYM_03426,2,train
CAU_00038,CAUSES,SYM_03480,2,train
CAU_00014,CAUSES,SYM_03426,13,train
CAU_00014,CAUSES,SYM_03509,2,train
CAU_00014,CAUSES,SYM_03480,6,train
CAU_00014,CAUSES,SYM_03522,3,train
CAU_00008,CAUSES,SYM_03431,3,valid
CAU_00000,CAUSES,SYM_03430,6,test
CAU_00000,CAUSES,SYM_03500,2,train
CAU_00000,CAUSES,SYM_03425,8,train
CAU_00000,CAUSES,SYM_03409,13,train
CAU_00000,CAUSES,SYM_04767,2,train
CAU_00000,CAUSES,SYM_03412,14,train
CAU_00008,CAUSES,SYM_03557,2,train
CAU_00029,CAUSES,SYM_03474,4,train
CAU_00029,CAUSES,SYM_03520,5,valid
CAU_00029,CAUSES,SYM_03412,2,train
CAU_00000,CAUSES,SYM_03474,3,train
CAU_00000,CAUSES,SYM_03728,2,train
CAU_00000,CAUSES,SYM_03829,2,train
CAU_00000,CAUSES,SYM_03480,4,train
CAU_00000,CAUSES,SYM_03520,4,train
HER_01875,RELIEVES,SYM_03556,3,train
HER_01854,RELIEVES,SYM_03556,3,train
HER_01875,RELIEVES,SYM_03483,2,train
HER_01893,RELIEVES,SYM_03483,2,train
HER_01880,RELIEVES,SYM_03556,4,train
CAU_00019,CAUSES,SYM_03568,2,train
CAU_00019,CAUSES,SYM_03746,2,train
CAU_00019,CAUSES,SYM_03728,3,train
CAU_00019,CAUSES,SYM_03829,2,train
CAU_00030,CAUSES,SYM_03415,7,train
CAU_00030,CAUSES,SYM_03428,5,test
PRE_02520,TREATS,SYM_03483,2,train
PRE_02520,TREATS,SYM_03556,3,valid
HER_01870,RELIEVES,SYM_03556,2,test
HER_01868,RELIEVES,SYM_03697,2,train
HER_01898,RELIEVES,SYM_03697,2,valid
CAU_00010,CAUSES,SYM_05102,2,train
CAU_00010,CAUSES,SYM_03432,3,train
CAU_00010,CAUSES,SYM_04914,2,train
CAU_00010,CAUSES,SYM_03697,2,train
CAU_00010,CAUSES,SYM_05242,2,train
CAU_00010,CAUSES,SYM_03557,2,train
CAU_00010,CAUSES,SYM_05008,2,train
CAU_00019,CAUSES,SYM_03429,3,valid
CAU_00019,CAUSES,SYM_03409,3,train
CAU_00008,CAUSES,SYM_03447,3,train
CAU_00008,CAUSES,SYM_03420,3,train
CAU_00162,CAUSES,SYM_03553,2,train
CAU_00162,CAUSES,SYM_03414,4,train
CAU_00000,CAUSES,SYM_05009,2,train
CAU_00000,CAUSES,SYM_03995,2,train
CAU_00000,CAUSES,SYM_03996,2,train
CAU_00000,CAUSES,SYM_03730,4,train
CAU_00004,CAUSES,SYM_03426,6,train
CAU_00004,CAUSES,SYM_03415,4,train
CAU_00004,CAUSES,SYM_03730,2,train
CAU_00005,CAUSES,SYM_03899,2,train
CAU_00005,CAUSES,SYM_03539,6,train
CAU_00005,CAUSES,SYM_03433,13,valid
CAU_00005,CAUSES,SYM_03995,2,train
CAU_00005,CAUSES,SYM_03425,12,test
CAU_00005,CAUSES,SYM_03445,3,train
CAU_00005,CAUSES,SYM_03996,2,test
CAU_00005,CAUSES,SYM_03437,8,train
CAU_00005,CAUSES,SYM_03730,2,train
CAU_00005,CAUSES,SYM_03508,4,train
CAU_00000,CAUSES,SYM_04433,2,train
CAU_00000,CAUSES,SYM_03454,3,train
CAU_00004,CAUSES,SYM_03427,8,train
CAU_00004,CAUSES,SYM_03500,3,train
CAU_00004,CAUSES,SYM_03445,2,train
CAU_00004,CAUSES,SYM_03425,11,train
CAU_00004,CAUSES,SYM_03444,3,train
CAU_00004,CAUSES,SYM_03437,7,train
CAU_00005,CAUSES,SYM_03466,12,test
CAU_00005,CAUSES,SYM_03428,11,test
CAU_00005,CAUSES,SYM_03461,4,train
CAU_00022,CAUSES,SYM_03504,2,train
CAU_00022,CAUSES,SYM_03447,4,train
CAU_00022,CAUSES,SYM_03573,5,train
CAU_00030,CAUSES,SYM_04155,2,valid
CAU_00030,CAUSES,SYM_03855,2,train
CAU_00000,CAUSES,SYM_03417,2,train
CAU_00000,CAUSES,SYM_03410,6,train
CAU_00000,CAUSES,SYM_03445,3,train
HER_01906,RELIEVES,SYM_03554,2,train
HER_01906,RELIEVES,SYM_03409,2,train
HER_01870,RELIEVES,SYM_03554,2,train
CAU_00365,CAUSES,SYM_03431,2,train
CAU_00365,CAUSES,SYM_05216,2,train
CAU_00014,CAUSES,SYM_03429,5,valid
CAU_00010,CAUSES,SYM_03525,3,train
CAU_00010,CAUSES,SYM_03440,17,train
CAU_00002,CAUSES,SYM_05162,2,train
CAU_00002,CAUSES,SYM_03584,3,train
CAU_00002,CAUSES,SYM_03529,5,test
CAU_00002,CAUSES,SYM_03502,4,train
CAU_00008,CAUSES,SYM_04616,2,train
CAU_00008,CAUSES,SYM_03470,4,train
CAU_00008,CAUSES,SYM_03851,2,train
CAU_00008,CAUSES,SYM_03478,22,train
CAU_00008,CAUSES,SYM_03412,13,train
CAU_00008,CAUSES,SYM_03439,11,train
CAU_00008,CAUSES,SYM_03915,3,train
CAU_00008,CAUSES,SYM_03492,3,train
CAU_00002,CAUSES,SYM_03576,3,train
CAU_00010,CAUSES,SYM_03644,3,train
CAU_00010,CAUSES,SYM_03410,3,train
CAU_00010,CAUSES,SYM_03408,4,train
CAU_00010,CAUSES,SYM_03418,2,train
CAU_00029,CAUSES,SYM_03423,4,train
CAU_00076,CAUSES,SYM_03408,2,valid
CAU_00010,CAUSES,SYM_03480,2,train
CAU_00001,CAUSES,SYM_03455,4,train
CAU_00001,CAUSES,SYM_03968,4,train
CAU_00011,CAUSES,SYM_03484,3,train
CAU_00011,CAUSES,SYM_03442,3,train
CAU_00011,CAUSES,SYM_03616,2,test
CAU_00011,CAUSES,SYM_03486,3,train
CAU_00011,CAUSES,SYM_03436,2,train
CAU_00000,CAUSES,SYM_04694,2,train
CAU_00144,CAUSES,SYM_03909,2,train
CAU_00144,CAUSES,SYM_03411,2,train
HER_01938,RELIEVES,SYM_03909,2,train
HER_01938,RELIEVES,SYM_03411,2,train
CAU_00005,CAUSES,SYM_04049,4,train
CAU_00005,CAUSES,SYM_03413,27,train
CAU_00005,CAUSES,SYM_03475,4,train
CAU_00005,CAUSES,SYM_04148,2,train
CAU_00005,CAUSES,SYM_04093,4,train
PRE_02479,TREATS,SYM_04049,2,train
PRE_02479,TREATS,SYM_03413,2,train
PRE_02479,TREATS,SYM_03475,2,valid
PRE_02479,TREATS,SYM_04148,2,test
PRE_02479,TREATS,SYM_04093,2,train
PRE_02479,TREATS,SYM_03461,2,train
PRE_02590,CONTAINS,HER_02117,2,train
PRE_02560,CONTAINS,HER_02117,2,train
PRE_02491,CONTAINS,HER_02117,2,train
CAU_00011,CAUSES,SYM_04408,2,train
CAU_00011,CAUSES,SYM_04275,2,train
CAU_00011,CAUSES,SYM_04091,4,train
CAU_00011,CAUSES,SYM_03794,6,train
CAU_00005,CAUSES,SYM_03739,4,test
CAU_00005,CAUSES,SYM_03480,6,test
CAU_00014,CAUSES,SYM_03416,4,train
CAU_00014,CAUSES,SYM_03418,5,train
CAU_00006,CAUSES,SYM_05184,2,train
CAU_00005,CAUSES,SYM_03589,2,valid
CAU_00021,CAUSES,SYM_03413,13,test
CAU_00021,CAUSES,SYM_03423,17,train
CAU_00021,CAUSES,SYM_03792,2,train
CAU_00021,CAUSES,SYM_03439,5,train
CAU_00021,CAUSES,SYM_03705,2,train
CAU_00021,CAUSES,SYM_03440,2,test
CAU_00007,CAUSES,SYM_03421,6,train
CAU_00007,CAUSES,SYM_03439,7,train
CAU_00007,CAUSES,SYM_03504,2,test
CAU_00034,CAUSES,SYM_03534,2,train
CAU_00010,CAUSES,SYM_03466,8,train
CAU_00003,CAUSES,SYM_03486,4,train
CAU_00000,CAUSES,SYM_04705,2,train
CAU_00001,CAUSES,SYM_03739,4,test
CAU_00001,CAUSES,SYM_03520,7,valid
CAU_00001,CAUSES,SYM_03592,4,train
CAU_00002,CAUSES,SYM_03525,8,test
CAU_00002,CAUSES,SYM_03505,4,train
CAU_00002,CAUSES,SYM_03756,3,train
CAU_00002,CAUSES,SYM_03739,2,train
CAU_00002,CAUSES,SYM_03520,8,train
CAU_00002,CAUSES,SYM_03592,5,train
